date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-08-15,Chin,Hakha,Raldunn Market,3279,22.64,93.6,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,3064,1.46
2023-08-15,Chin,Hakha,Raldunn Market,3279,22.64,93.6,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1224,0.58
2023-08-15,Chin,Hakha,Raldunn Market,3279,22.64,93.6,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1224,0.58
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2115,1.01
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,5000,2.39
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,miscellaneous food,Salt,185,KG,actual,Retail,MMK,979,0.47
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,oil and fats,Oil (palm),62,L,actual,Retail,MMK,8568,4.09
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4597,2.2
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Matupi,Longban,8552,21.7,93.27,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2115,1.01
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,5000,2.39
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,miscellaneous food,Salt,185,KG,actual,Retail,MMK,918,0.44
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,oil and fats,Oil (palm),62,L,actual,Retail,MMK,9180,4.38
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4597,2.2
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Matupi,Matupi,1001,21.6,93.45,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Matupi,Paletwa Myoma Market,1653,21.3,92.85,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1800,0.86
2023-08-15,Chin,Matupi,Paletwa Myoma Market,1653,21.3,92.85,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3000,1.43
2023-08-15,Chin,Matupi,Paletwa Myoma Market,1653,21.3,92.85,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Chin,Matupi,Paletwa Myoma Market,1653,21.3,92.85,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,5141,2.46
2023-08-15,Chin,Matupi,Paletwa Myoma Market,1653,21.3,92.85,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,3060,1.46
2023-08-15,Chin,Matupi,Paletwa Myoma Market,1653,21.3,92.85,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,3060,1.46
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1786,0.85
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3300,1.58
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,miscellaneous food,Salt,185,KG,actual,Retail,MMK,857,0.41
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,oil and fats,Oil (palm),62,L,actual,Retail,MMK,6732,3.22
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,3660,1.75
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2958,1.41
2023-08-15,Chin,Matupi,Samee,8551,21.29,93.1,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2570,1.23
2023-08-15,Chin,Matupi,Sanbaung,3305,21.6,93.44,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,5000,2.39
2023-08-15,Chin,Matupi,Sanbaung,3305,21.6,93.44,miscellaneous food,Salt,185,KG,actual,Retail,MMK,918,0.44
2023-08-15,Chin,Matupi,Sanbaung,3305,21.6,93.44,oil and fats,Oil (palm),62,L,actual,Retail,MMK,8568,4.09
2023-08-15,Chin,Matupi,Sanbaung,3305,21.6,93.44,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4341,2.07
2023-08-15,Chin,Matupi,Sanbaung,3305,21.6,93.44,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Matupi,Sanbaung,3305,21.6,93.44,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1880,0.9
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3300,1.58
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,miscellaneous food,Salt,185,KG,actual,Retail,MMK,857,0.41
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,oil and fats,Oil (palm),62,L,actual,Retail,MMK,6120,2.92
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4341,2.07
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,3366,1.61
2023-08-15,Chin,Mindat,Kanpetlet,3285,21.19,94.06,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1880,0.9
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3300,1.58
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,miscellaneous food,Salt,185,KG,actual,Retail,MMK,857,0.41
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,oil and fats,Oil (palm),62,L,actual,Retail,MMK,6120,2.92
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4086,1.95
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Chin,Mindat,Mindat Myoma Market,3311,21.37,93.97,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,3366,1.61
2023-08-15,Kachin,Bhamo,Bhamo Market,3274,24.25,97.23,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1410,0.67
2023-08-15,Kachin,Bhamo,Bhamo Market-2,3275,24.25,97.23,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1645,0.79
2023-08-15,Kachin,Bhamo,Bhamo Market-2,3275,24.25,97.23,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3000,1.43
2023-08-15,Kachin,Bhamo,Bhamo Market-2,3275,24.25,97.23,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Bhamo,Bhamo Market-2,3275,24.25,97.23,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4590,2.19
2023-08-15,Kachin,Bhamo,Bhamo Market-2,3275,24.25,97.23,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Bhamo,Bhamo Market-2,3275,24.25,97.23,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Bhamo,Kotekotaw,8550,24.25,97.23,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1645,0.79
2023-08-15,Kachin,Bhamo,Kotekotaw,8550,24.25,97.23,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,4000,1.91
2023-08-15,Kachin,Bhamo,Kotekotaw,8550,24.25,97.23,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4284,2.05
2023-08-15,Kachin,Bhamo,Kotekotaw,8550,24.25,97.23,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Bhamo,Kotekotaw,8550,24.25,97.23,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Bhamo,Loijie,3313,24.25,97.35,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2506,1.2
2023-08-15,Kachin,Bhamo,Loijie,3313,24.25,97.35,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,4000,1.91
2023-08-15,Kachin,Bhamo,Loijie,3313,24.25,97.35,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,6120,2.92
2023-08-15,Kachin,Bhamo,Loijie,3313,24.25,97.35,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2244,1.07
2023-08-15,Kachin,Bhamo,Loijie,3313,24.25,97.35,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2652,1.27
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1880,0.9
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,2800,1.34
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,oil and fats,Oil (palm),62,L,actual,Retail,MMK,4896,2.34
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4903,2.34
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2387,1.14
2023-08-15,Kachin,Bhamo,Man Wein Gyi,3304,23.83,97.59,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1928,0.92
2023-08-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1469,0.7
2023-08-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3300,1.58
2023-08-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4903,2.34
2023-08-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1645,0.79
2023-08-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3250,1.55
2023-08-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4284,2.05
2023-08-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1938,0.93
2023-08-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2244,1.07
2023-08-15,Kachin,Bhamo,Mong Hkawng,3303,23.98,97.23,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,1527,0.73
2023-08-15,Kachin,Bhamo,Mong Hkawng,3303,23.98,97.23,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3150,1.5
2023-08-15,Kachin,Bhamo,Mong Hkawng,3303,23.98,97.23,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Bhamo,Mong Hkawng,3303,23.98,97.23,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,5180,2.47
2023-08-15,Kachin,Bhamo,Mong Hkawng,3303,23.98,97.23,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1836,0.88
2023-08-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2350,1.12
2023-08-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3000,1.43
2023-08-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,miscellaneous food,Salt,185,KG,actual,Retail,MMK,592,0.28
2023-08-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4835,2.31
2023-08-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1897,0.91
2023-08-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,3055,1.46
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,5000,2.39
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,miscellaneous food,Salt,185,KG,actual,Retail,MMK,704,0.34
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,oil and fats,Oil (palm),62,L,actual,Retail,MMK,10710,5.12
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,7354,3.51
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2754,1.32
2023-08-15,Kachin,Mohnyin,Hpakant,3283,25.61,96.31,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,918,0.44
2023-08-15,Kachin,Mohnyin,Lone Khin,7927,25.66,96.36,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,3055,1.46
2023-08-15,Kachin,Mohnyin,Lone Khin,7927,25.66,96.36,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,5000,2.39
2023-08-15,Kachin,Mohnyin,Lone Khin,7927,25.66,96.36,miscellaneous food,Salt,185,KG,actual,Retail,MMK,918,0.44
2023-08-15,Kachin,Mohnyin,Lone Khin,7927,25.66,96.36,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,6129,2.93
2023-08-15,Kachin,Mohnyin,Lone Khin,7927,25.66,96.36,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2754,1.32
2023-08-15,Kachin,Mohnyin,Lone Khin,7927,25.66,96.36,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,918,0.44
2023-08-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2585,1.23
2023-08-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,5000,2.39
2023-08-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,miscellaneous food,Salt,185,KG,actual,Retail,MMK,918,0.44
2023-08-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,oil and fats,Oil (palm),62,L,actual,Retail,MMK,10404,4.97
2023-08-15,Kachin,Mohnyin,Maw Wan Market,3282,25.61,96.31,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2754,1.32
2023-08-15,Kachin,Mohnyin,Mogaung Market,3312,25.3,96.94,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2017,0.96
2023-08-15,Kachin,Mohnyin,Mogaung Market,3312,25.3,96.94,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3000,1.43
2023-08-15,Kachin,Mohnyin,Mogaung Market,3312,25.3,96.94,miscellaneous food,Salt,185,KG,actual,Retail,MMK,428,0.2
2023-08-15,Kachin,Mohnyin,Mogaung Market,3312,25.3,96.94,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,3672,1.75
2023-08-15,Kachin,Mohnyin,Mogaung Market,3312,25.3,96.94,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Mohnyin,Mogaung Market,3312,25.3,96.94,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2044,0.98
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3125,1.49
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,miscellaneous food,Salt,185,KG,actual,Retail,MMK,490,0.23
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,oil and fats,Oil (palm),62,L,actual,Retail,MMK,9180,4.38
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,3575,1.71
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2020,0.96
2023-08-15,Kachin,Mohnyin,Monyin Market,3315,24.78,96.36,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1836,0.88
2023-08-15,Kachin,Mohnyin,Nammati,7923,25.37,97,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2056,0.98
2023-08-15,Kachin,Mohnyin,Nammati,7923,25.37,97,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3000,1.43
2023-08-15,Kachin,Mohnyin,Nammati,7923,25.37,97,miscellaneous food,Salt,185,KG,actual,Retail,MMK,490,0.23
2023-08-15,Kachin,Mohnyin,Nammati,7923,25.37,97,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4597,2.2
2023-08-15,Kachin,Mohnyin,Nammati,7923,25.37,97,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1836,0.88
2023-08-15,Kachin,Mohnyin,Nammati,7923,25.37,97,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Myitkyina,Chipwi,3277,25.89,98.13,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2350,1.12
2023-08-15,Kachin,Myitkyina,Chipwi,3277,25.89,98.13,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3500,1.67
2023-08-15,Kachin,Myitkyina,Chipwi,3277,25.89,98.13,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Myitkyina,Chipwi,3277,25.89,98.13,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,7344,3.51
2023-08-15,Kachin,Myitkyina,Chipwi,3277,25.89,98.13,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Myitkyina,Du Kahtawng,7920,25.4,97.39,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2585,1.23
2023-08-15,Kachin,Myitkyina,Jan Mai Kaung,7921,25.4,97.38,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2350,1.12
2023-08-15,Kachin,Myitkyina,Jan Mai Kaung,7921,25.4,97.38,miscellaneous food,Salt,185,KG,actual,Retail,MMK,734,0.35
2023-08-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3200,1.53
2023-08-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,miscellaneous food,Salt,185,KG,actual,Retail,MMK,673,0.32
2023-08-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,oil and fats,Oil (palm),62,L,actual,Retail,MMK,10404,4.97
2023-08-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4284,2.05
2023-08-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2264,1.08
2023-08-15,Kachin,Myitkyina,Myitkyina Myoma Market,3321,25.39,97.39,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Myitkyina,Njang Dung,7924,25.42,97.39,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2115,1.01
2023-08-15,Kachin,Myitkyina,Njang Dung,7924,25.42,97.39,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3200,1.53
2023-08-15,Kachin,Myitkyina,Njang Dung,7924,25.42,97.39,miscellaneous food,Salt,185,KG,actual,Retail,MMK,826,0.39
2023-08-15,Kachin,Myitkyina,Njang Dung,7924,25.42,97.39,oil and fats,Oil (palm),62,L,actual,Retail,MMK,11322,5.41
2023-08-15,Kachin,Myitkyina,Njang Dung,7924,25.42,97.39,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4086,1.95
2023-08-15,Kachin,Myitkyina,Njang Dung,7924,25.42,97.39,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2115,1.01
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3200,1.53
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,miscellaneous food,Salt,185,KG,actual,Retail,MMK,734,0.35
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,oil and fats,Oil (palm),62,L,actual,Retail,MMK,11016,5.26
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4284,2.05
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Myitkyina,Palana,7925,25.49,97.43,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,1958,0.94
2023-08-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2318,1.11
2023-08-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3650,1.74
2023-08-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4898,2.34
2023-08-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2693,1.29
2023-08-15,Kachin,Myitkyina,Sadung,1015,25.39,97.9,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2142,1.02
2023-08-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2585,1.23
2023-08-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3330,1.59
2023-08-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,miscellaneous food,Salt,185,KG,actual,Retail,MMK,918,0.44
2023-08-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,5141,2.46
2023-08-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,1836,0.88
2023-08-15,Kachin,Myitkyina,Tanai Market,3348,26.36,96.72,vegetables and fruits,Tomatoes (local),346,KG,actual,Retail,MMK,2040,0.97
2023-08-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2412,1.15
2023-08-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3400,1.62
2023-08-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,miscellaneous food,Salt,185,KG,actual,Retail,MMK,612,0.29
2023-08-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,4590,2.19
2023-08-15,Kachin,Myitkyina,Waingmaw Myoma Market,3352,25.35,97.44,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Myitkyina,Ziun,7926,25.35,97.41,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2162,1.03
2023-08-15,Kachin,Myitkyina,Ziun,7926,25.35,97.41,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3200,1.53
2023-08-15,Kachin,Myitkyina,Ziun,7926,25.35,97.41,miscellaneous food,Salt,185,KG,actual,Retail,MMK,918,0.44
2023-08-15,Kachin,Myitkyina,Ziun,7926,25.35,97.41,vegetables and fruits,Onions (local),324,KG,actual,Retail,MMK,2448,1.17
2023-08-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,2318,1.11
2023-08-15,Kachin,Puta-O,Puta-O Myoma,6077,27.34,97.4,"meat, fish and eggs",Eggs (local),430,10 pcs,actual,Retail,MMK,3330,1.59
